strata,pop,treatment,__variable,__x,__cdf,male
male,ATT-weighted,1,age,21.935127143,0.0014314343,1
male,ATT-weighted,1,age,22.649390095,0.0017177212,1
male,ATT-weighted,1,age,23.363653048,0.0025765817,1
male,ATT-weighted,1,age,24.077916001,0.0025765817,1
male,ATT-weighted,1,age,24.792178954,0.0031491555,1
male,ATT-weighted,1,age,25.506441906,0.004008016,1
male,ATT-weighted,1,age,26.220704859,0.0051531635,1
male,ATT-weighted,1,age,26.934967812,0.006012024,1
male,ATT-weighted,1,age,27.649230764,0.0080160321,1
male,ATT-weighted,1,age,28.363493717,0.0083023189,1
male,ATT-weighted,1,age,29.07775667,0.0111651875,1
male,ATT-weighted,1,age,29.792019622,0.0137417693,1
male,ATT-weighted,1,age,30.506282575,0.0168909247,1
male,ATT-weighted,1,age,31.220545528,0.0186086459,1
male,ATT-weighted,1,age,31.934808481,0.0214715145,1
male,ATT-weighted,1,age,32.649071433,0.0249069568,1
male,ATT-weighted,1,age,33.363334386,0.0292012597,1
male,ATT-weighted,1,age,34.077597339,0.0340681363,1
male,ATT-weighted,1,age,34.791860291,0.0403664472,1
male,ATT-weighted,1,age,35.506123244,0.0492413398,1
male,ATT-weighted,1,age,36.220386197,0.0592613799,1
male,ATT-weighted,1,age,36.93464915,0.0689951331,1
male,ATT-weighted,1,age,37.648912102,0.077297452,1
male,ATT-weighted,1,age,38.363175055,0.087603779,1
male,ATT-weighted,1,age,39.077438008,0.0993415402,1
male,ATT-weighted,1,age,39.79170096,0.1145147438,1
male,ATT-weighted,1,age,40.505963913,0.1294016605,1
male,ATT-weighted,1,age,41.220226866,0.1454337246,1
male,ATT-weighted,1,age,41.934489819,0.1617520756,1
male,ATT-weighted,1,age,42.648752771,0.1760664186,1
male,ATT-weighted,1,age,43.363015724,0.197537933,1
male,ATT-weighted,1,age,44.077278677,0.2164328657,1
male,ATT-weighted,1,age,44.791541629,0.2404809619,1
male,ATT-weighted,1,age,45.505804582,0.2625250501,1
male,ATT-weighted,1,age,46.220067535,0.2860005726,1
male,ATT-weighted,1,age,46.934330487,0.3063269396,1
male,ATT-weighted,1,age,47.64859344,0.3298024621,1
male,ATT-weighted,1,age,48.362856393,0.3621528772,1
male,ATT-weighted,1,age,49.077119346,0.3902089894,1
male,ATT-weighted,1,age,49.791382298,0.4182651016,1
male,ATT-weighted,1,age,50.505645251,0.4514743773,1
male,ATT-weighted,1,age,51.219908204,0.4809619238,1
male,ATT-weighted,1,age,51.934171156,0.5110220441,1
male,ATT-weighted,1,age,52.648434109,0.5425135986,1
male,ATT-weighted,1,age,53.362697062,0.5740051532,1
male,ATT-weighted,1,age,54.076960015,0.5989121099,1
male,ATT-weighted,1,age,54.791222967,0.6263956484,1
male,ATT-weighted,1,age,55.50548592,0.6567420555,1
male,ATT-weighted,1,age,56.219748873,0.6856570283,1
male,ATT-weighted,1,age,56.934011825,0.7131405668,1
male,ATT-weighted,1,age,57.648274778,0.7360435156,1
male,ATT-weighted,1,age,58.362537731,0.7578013169,1
male,ATT-weighted,1,age,59.076800684,0.7818494131,1
male,ATT-weighted,1,age,59.791063636,0.8030346407,1
male,ATT-weighted,1,age,60.505326589,0.8213569997,1
male,ATT-weighted,1,age,61.219589542,0.8402519324,1
male,ATT-weighted,1,age,61.933852494,0.857429144,1
male,ATT-weighted,1,age,62.648115447,0.875751503,1
male,ATT-weighted,1,age,63.3623784,0.8894932723,1
male,ATT-weighted,1,age,64.076641352,0.9012310335,1
male,ATT-weighted,1,age,64.790904305,0.9132550816,1
male,ATT-weighted,1,age,65.505167258,0.924706556,1
male,ATT-weighted,1,age,66.219430211,0.9364443172,1
male,ATT-weighted,1,age,66.933693163,0.9444603493,1
male,ATT-weighted,1,age,67.647956116,0.9527626682,1
male,ATT-weighted,1,age,68.362219069,0.9599198397,1
male,ATT-weighted,1,age,69.076482021,0.9662181506,1
male,ATT-weighted,1,age,69.790744974,0.9707987403,1
male,ATT-weighted,1,age,70.505007927,0.9750930432,1
male,ATT-weighted,1,age,71.21927088,0.977669625,1
male,ATT-weighted,1,age,71.933533832,0.9822502147,1
male,ATT-weighted,1,age,72.647796785,0.9865445176,1
male,ATT-weighted,1,age,73.362059738,0.9894073862,1
male,ATT-weighted,1,age,74.07632269,0.9916976811,1
male,ATT-weighted,1,age,74.790585643,0.9934154022,1
male,ATT-weighted,1,age,75.504848596,0.9937016891,1
male,ATT-weighted,1,age,76.219111549,0.9948468365,1
male,ATT-weighted,1,age,76.933374501,0.9965645577,1
male,ATT-weighted,1,age,77.647637454,0.9965645577,1
male,ATT-weighted,1,age,78.361900407,0.9971371314,1
male,ATT-weighted,1,age,79.076163359,0.9974234183,1
male,ATT-weighted,1,age,79.790426312,0.9977097051,1
male,ATT-weighted,1,age,80.504689265,0.997995992,1
male,ATT-weighted,1,age,81.218952217,0.9982822788,1
male,ATT-weighted,1,age,81.93321517,0.9988548526,1
male,ATT-weighted,1,age,82.647478123,0.9991411394,1
male,ATT-weighted,1,age,83.361741076,0.9994274263,1
male,ATT-weighted,1,age,84.076004028,1,1
male,Matched,0,age,20.47870636,0.0006788866,0
male,Matched,0,age,21.11272677,0.0006788866,0
male,Matched,0,age,21.746747181,0.0006788866,0
male,Matched,0,age,22.380767591,0.0006788866,0
male,Matched,0,age,23.014788001,0.0013577733,0
male,Matched,0,age,23.648808412,0.0020366599,0
male,Matched,0,age,24.282828822,0.0020366599,0
male,Matched,0,age,24.916849233,0.0027155465,0
male,Matched,0,age,25.550869643,0.0040733198,0
male,Matched,0,age,26.184890053,0.0047522064,0
male,Matched,0,age,26.818910464,0.005431093,0
male,Matched,0,age,27.452930874,0.0067888663,0
male,Matched,0,age,28.086951285,0.0088255261,0
male,Matched,0,age,28.720971695,0.010862186,0
male,Matched,0,age,29.354992106,0.0115410726,0
male,Matched,0,age,29.989012516,0.0142566191,0
male,Matched,0,age,30.623032926,0.0149355058,0
male,Matched,0,age,31.257053337,0.0196877122,0
male,Matched,0,age,31.891073747,0.0264765784,0
male,Matched,0,age,32.525094158,0.027155465,0
male,Matched,0,age,33.159114568,0.032586558,0
male,Matched,0,age,33.793134978,0.0380176511,0
male,Matched,0,age,34.427155389,0.0414120842,0
male,Matched,0,age,35.061175799,0.0441276307,0
male,Matched,0,age,35.69519621,0.0502376103,0
male,Matched,0,age,36.32921662,0.0529531568,0
male,Matched,0,age,36.96323703,0.0638153428,0
male,Matched,0,age,37.597257441,0.072640869,0
male,Matched,0,age,38.231277851,0.0841819416,0
male,Matched,0,age,38.865298262,0.0916496945,0
male,Matched,0,age,39.499318672,0.1031907671,0
male,Matched,0,age,40.133339082,0.1120162933,0
male,Matched,0,age,40.767359493,0.1208418194,0
male,Matched,0,age,41.401379903,0.1323828921,0
male,Matched,0,age,42.035400314,0.1439239647,0
male,Matched,0,age,42.669420724,0.1642905635,0
male,Matched,0,age,43.303441134,0.1792260692,0
male,Matched,0,age,43.937461545,0.1968771215,0
male,Matched,0,age,44.571481955,0.2145281738,0
male,Matched,0,age,45.205502366,0.2281059063,0
male,Matched,0,age,45.839522776,0.2471147318,0
male,Matched,0,age,46.473543186,0.2681602172,0
male,Matched,0,age,47.107563597,0.2912423625,0
male,Matched,0,age,47.741584007,0.3156822811,0
male,Matched,0,age,48.375604418,0.3312966735,0
male,Matched,0,age,49.009624828,0.3509843856,0
male,Matched,0,age,49.643645238,0.3713509844,0
male,Matched,0,age,50.277665649,0.3971486762,0
male,Matched,0,age,50.911686059,0.4297352342,0
male,Matched,0,age,51.54570647,0.4521384929,0
male,Matched,0,age,52.17972688,0.4786150713,0
male,Matched,0,age,52.81374729,0.5003394433,0
male,Matched,0,age,53.447767701,0.5302104549,0
male,Matched,0,age,54.081788111,0.5594025798,0
male,Matched,0,age,54.715808522,0.5852002716,0
male,Matched,0,age,55.349828932,0.6096401901,0
male,Matched,0,age,55.983849342,0.6435845214,0
male,Matched,0,age,56.617869753,0.6625933469,0
male,Matched,0,age,57.251890163,0.6816021724,0
male,Matched,0,age,57.885910574,0.706042091,0
male,Matched,0,age,58.519930984,0.7257298031,0
male,Matched,0,age,59.153951394,0.749490835,0
male,Matched,0,age,59.787971805,0.7630685675,0
male,Matched,0,age,60.421992215,0.7875084861,0
male,Matched,0,age,61.056012626,0.8051595384,0
male,Matched,0,age,61.690033036,0.8200950441,0
male,Matched,0,age,62.324053446,0.8357094365,0
male,Matched,0,age,62.958073857,0.8506449423,0
male,Matched,0,age,63.592094267,0.8723693143,0
male,Matched,0,age,64.226114678,0.88934148,0
male,Matched,0,age,64.860135088,0.8961303462,0
male,Matched,0,age,65.494155498,0.9069925322,0
male,Matched,0,age,66.128175909,0.9185336049,0
male,Matched,0,age,66.762196319,0.9368635438,0
male,Matched,0,age,67.39621673,0.9477257298,0
male,Matched,0,age,68.03023714,0.9538357094,0
male,Matched,0,age,68.66425755,0.9606245757,0
male,Matched,0,age,69.298277961,0.9619823489,0
male,Matched,0,age,69.932298371,0.9633401222,0
male,Matched,0,age,70.566318782,0.9687712152,0
male,Matched,0,age,71.200339192,0.972844535,0
male,Matched,0,age,71.834359602,0.9775967413,0
male,Matched,0,age,72.468380013,0.9796334012,0
male,Matched,0,age,73.102400423,0.9850644942,0
male,Matched,0,age,73.736420834,0.9877800407,0
male,Matched,0,age,74.370441244,0.9884589274,0
male,Matched,0,age,75.004461655,0.989137814,0
male,Matched,0,age,75.638482065,0.9904955872,0
male,Matched,0,age,76.272502475,0.9911744739,0
male,Matched,0,age,76.906522886,0.9911744739,0
male,Matched,0,age,77.540543296,0.9925322471,0
male,Matched,0,age,78.174563707,0.9952477936,0
male,Matched,0,age,78.808584117,0.9952477936,0
male,Matched,0,age,79.442604527,0.9979633401,0
male,Matched,0,age,80.076624938,0.9986422267,0
male,Matched,0,age,80.710645348,0.9986422267,0
male,Matched,0,age,81.344665759,0.9986422267,0
male,Matched,0,age,81.978686169,0.9986422267,0
male,Matched,0,age,82.612706579,0.9986422267,0
male,Matched,0,age,83.24672699,1,0
male,Matched,1,age,14.208202362,0.0006839945,0
male,Matched,1,age,14.894403978,0.0006839945,0
male,Matched,1,age,15.580605594,0.0006839945,0
male,Matched,1,age,16.266807209,0.0006839945,0
male,Matched,1,age,16.953008825,0.0006839945,0
male,Matched,1,age,17.639210441,0.0006839945,0
male,Matched,1,age,18.325412057,0.0006839945,0
male,Matched,1,age,19.011613672,0.0006839945,0
male,Matched,1,age,19.697815288,0.0006839945,0
male,Matched,1,age,20.384016904,0.0013679891,0
male,Matched,1,age,21.07021852,0.0020519836,0
male,Matched,1,age,21.756420135,0.0020519836,0
male,Matched,1,age,22.442621751,0.0020519836,0
male,Matched,1,age,23.128823367,0.0020519836,0
male,Matched,1,age,23.815024983,0.0027359781,0
male,Matched,1,age,24.501226599,0.0034199726,0
male,Matched,1,age,25.187428214,0.0034199726,0
male,Matched,1,age,25.87362983,0.0041039672,0
male,Matched,1,age,26.559831446,0.0054719562,0
male,Matched,1,age,27.246033062,0.0061559508,0
male,Matched,1,age,27.932234677,0.0061559508,0
male,Matched,1,age,28.618436293,0.0082079343,0
male,Matched,1,age,29.304637909,0.0088919289,0
male,Matched,1,age,29.990839525,0.0088919289,0
male,Matched,1,age,30.67704114,0.0123119015,0
male,Matched,1,age,31.363242756,0.0157318741,0
male,Matched,1,age,32.049444372,0.0191518468,0
male,Matched,1,age,32.735645988,0.0218878249,0
male,Matched,1,age,33.421847604,0.024623803,0
male,Matched,1,age,34.108049219,0.0287277702,0
male,Matched,1,age,34.794250835,0.0341997264,0
male,Matched,1,age,35.480452451,0.0403556772,0
male,Matched,1,age,36.166654067,0.049247606,0
male,Matched,1,age,36.852855682,0.0560875513,0
male,Matched,1,age,37.539057298,0.0656634747,0
male,Matched,1,age,38.225258914,0.0766073871,0
male,Matched,1,age,38.91146053,0.0861833105,0
male,Matched,1,age,39.597662145,0.0998632011,0
male,Matched,1,age,40.283863761,0.1142270862,0
male,Matched,1,age,40.970065377,0.1320109439,0
male,Matched,1,age,41.656266993,0.1477428181,0
male,Matched,1,age,42.342468609,0.1627906977,0
male,Matched,1,age,43.028670224,0.1846785226,0
male,Matched,1,age,43.71487184,0.2086183311,0
male,Matched,1,age,44.401073456,0.220246238,0
male,Matched,1,age,45.087275072,0.2441860465,0
male,Matched,1,age,45.773476687,0.2626538988,0
male,Matched,1,age,46.459678303,0.2770177839,0
male,Matched,1,age,47.145879919,0.3064295486,0
male,Matched,1,age,47.832081535,0.3317373461,0
male,Matched,1,age,48.51828315,0.3502051984,0
male,Matched,1,age,49.204484766,0.3727770178,0
male,Matched,1,age,49.890686382,0.4008207934,0
male,Matched,1,age,50.576887998,0.4227086183,0
male,Matched,1,age,51.263089613,0.4487004104,0
male,Matched,1,age,51.949291229,0.4719562244,0
male,Matched,1,age,52.635492845,0.5020519836,0
male,Matched,1,age,53.321694461,0.5300957592,0
male,Matched,1,age,54.007896077,0.5636114911,0
male,Matched,1,age,54.694097692,0.5909712722,0
male,Matched,1,age,55.380299308,0.6162790698,0
male,Matched,1,age,56.066500924,0.6504787962,0
male,Matched,1,age,56.75270254,0.6798905609,0
male,Matched,1,age,57.438904155,0.6976744186,0
male,Matched,1,age,58.125105771,0.730506156,0
male,Matched,1,age,58.811307387,0.7428180575,0
male,Matched,1,age,59.497509003,0.7626538988,0
male,Matched,1,age,60.183710618,0.7777017784,0
male,Matched,1,age,60.869912234,0.7982216142,0
male,Matched,1,age,61.55611385,0.8201094391,0
male,Matched,1,age,62.242315466,0.8317373461,0
male,Matched,1,age,62.928517082,0.8474692202,0
male,Matched,1,age,63.614718697,0.865253078,0
male,Matched,1,age,64.300920313,0.8775649795,0
male,Matched,1,age,64.987121929,0.8878248974,0
male,Matched,1,age,65.673323545,0.8987688098,0
male,Matched,1,age,66.35952516,0.9131326949,0
male,Matched,1,age,67.045726776,0.9233926129,0
male,Matched,1,age,67.731928392,0.9350205198,0
male,Matched,1,age,68.418130008,0.9411764706,0
male,Matched,1,age,69.104331623,0.9480164159,0
male,Matched,1,age,69.790533239,0.9541723666,0
male,Matched,1,age,70.476734855,0.9630642955,0
male,Matched,1,age,71.162936471,0.9678522572,0
male,Matched,1,age,71.849138086,0.9726402189,0
male,Matched,1,age,72.535339702,0.9740082079,0
male,Matched,1,age,73.221541318,0.9787961696,0
male,Matched,1,age,73.907742934,0.9829001368,0
male,Matched,1,age,74.59394455,0.9856361149,0
male,Matched,1,age,75.280146165,0.9890560876,0
male,Matched,1,age,75.966347781,0.9917920657,0
male,Matched,1,age,76.652549397,0.9938440492,0
male,Matched,1,age,77.338751013,0.9958960328,0
male,Matched,1,age,78.024952628,0.9958960328,0
male,Matched,1,age,78.711154244,0.9965800274,0
male,Matched,1,age,79.39735586,0.9965800274,0
male,Matched,1,age,80.083557476,0.9979480164,0
male,Matched,1,age,80.769759091,0.9986320109,0
male,Matched,1,age,81.455960707,0.9993160055,0
male,Matched,1,age,82.142162323,1,0
male,Matched,0,age,15.75876236,0.0002876043,1
male,Matched,0,age,16.422294655,0.0002876043,1
male,Matched,0,age,17.085826951,0.0002876043,1
male,Matched,0,age,17.749359246,0.0002876043,1
male,Matched,0,age,18.412891542,0.0002876043,1
male,Matched,0,age,19.076423838,0.0008628128,1
male,Matched,0,age,19.739956133,0.0008628128,1
male,Matched,0,age,20.403488429,0.0008628128,1
male,Matched,0,age,21.067020725,0.0008628128,1
male,Matched,0,age,21.73055302,0.0008628128,1
male,Matched,0,age,22.394085316,0.0008628128,1
male,Matched,0,age,23.057617611,0.0008628128,1
male,Matched,0,age,23.721149907,0.0014380213,1
male,Matched,0,age,24.384682203,0.0017256255,1
male,Matched,0,age,25.048214498,0.0017256255,1
male,Matched,0,age,25.711746794,0.0025884383,1
male,Matched,0,age,26.375279089,0.0031636468,1
male,Matched,0,age,27.038811385,0.0034512511,1
male,Matched,0,age,27.702343681,0.0034512511,1
male,Matched,0,age,28.365875976,0.0037388553,1
male,Matched,0,age,29.029408272,0.0066148979,1
male,Matched,0,age,29.692940567,0.0080529192,1
male,Matched,0,age,30.356472863,0.0106413575,1
male,Matched,0,age,31.020005159,0.0129421915,1
male,Matched,0,age,31.683537454,0.0169686511,1
male,Matched,0,age,32.34706975,0.0178314639,1
male,Matched,0,age,33.010602046,0.0241587575,1
male,Matched,0,age,33.674134341,0.0270348001,1
male,Matched,0,age,34.337666637,0.0301984469,1
male,Matched,0,age,35.001198932,0.0368133448,1
male,Matched,0,age,35.664731228,0.0474547023,1
male,Matched,0,age,36.328263524,0.0557952258,1
male,Matched,0,age,36.991795819,0.0635605407,1
male,Matched,0,age,37.655328115,0.0730514812,1
male,Matched,0,age,38.31886041,0.0805291918,1
male,Matched,0,age,38.982392706,0.0920333621,1
male,Matched,0,age,39.645925002,0.1035375324,1
male,Matched,0,age,40.309457297,0.1144664941,1
male,Matched,0,age,40.972989593,0.1294219154,1
male,Matched,0,age,41.636521889,0.1397756687,1
male,Matched,0,age,42.300054184,0.1576071326,1
male,Matched,0,age,42.96358648,0.1705493241,1
male,Matched,0,age,43.627118775,0.1886683923,1
male,Matched,0,age,44.290651071,0.2053494392,1
male,Matched,0,age,44.954183367,0.2251941329,1
male,Matched,0,age,45.617715662,0.2412999712,1
male,Matched,0,age,46.281247958,0.2697727926,1
male,Matched,0,age,46.944780253,0.2910555076,1
male,Matched,0,age,47.608312549,0.3212539546,1
male,Matched,0,age,48.271844845,0.3540408398,1
male,Matched,0,age,48.93537714,0.3836640782,1
male,Matched,0,age,49.598909436,0.417026172,1
male,Matched,0,age,50.262441731,0.4469370147,1
male,Matched,0,age,50.925974027,0.4745470233,1
male,Matched,0,age,51.589506323,0.5030198447,1
male,Matched,0,age,52.253038618,0.5326430831,1
male,Matched,0,age,52.916570914,0.5651423641,1
male,Matched,0,age,53.58010321,0.5933275812,1
male,Matched,0,age,54.243635505,0.624388841,1
male,Matched,0,age,54.907167801,0.6459591602,1
male,Matched,0,age,55.570700096,0.6689675007,1
male,Matched,0,age,56.234232392,0.6954270923,1
male,Matched,0,age,56.897764688,0.7121081392,1
male,Matched,0,age,57.561296983,0.7408685649,1
male,Matched,0,age,58.224829279,0.7641645096,1
male,Matched,0,age,58.888361574,0.7799827437,1
male,Matched,0,age,59.55189387,0.8024158758,1
male,Matched,0,age,60.215426166,0.8182341099,1
male,Matched,0,age,60.878958461,0.835202761,1
male,Matched,0,age,61.542490757,0.8435432844,1
male,Matched,0,age,62.206023052,0.8599367271,1
male,Matched,0,age,62.869555348,0.8792062123,1
male,Matched,0,age,63.533087644,0.8884095485,1
male,Matched,0,age,64.196619939,0.9019269485,1
male,Matched,0,age,64.860152235,0.9117054932,1
male,Matched,0,age,65.523684531,0.9324129997,1
male,Matched,0,age,66.187216826,0.9427667529,1
male,Matched,0,age,66.850749122,0.9493816508,1
male,Matched,0,age,67.514281417,0.956284153,1
male,Matched,0,age,68.177813713,0.9585849871,1
male,Matched,0,age,68.841346009,0.9643370722,1
male,Matched,0,age,69.504878304,0.9709519701,1
male,Matched,0,age,70.1684106,0.9732528041,1
male,Matched,0,age,70.831942895,0.9890710383,1
male,Matched,0,age,71.495475191,0.991084268,1
male,Matched,0,age,72.159007487,0.9948231234,1
male,Matched,0,age,72.822539782,0.9948231234,1
male,Matched,0,age,73.486072078,0.9948231234,1
male,Matched,0,age,74.149604374,0.9948231234,1
male,Matched,0,age,74.813136669,0.9948231234,1
male,Matched,0,age,75.476668965,0.9948231234,1
male,Matched,0,age,76.14020126,0.9968363532,1
male,Matched,0,age,76.803733556,0.9968363532,1
male,Matched,0,age,77.467265852,0.9968363532,1
male,Matched,0,age,78.130798147,0.9968363532,1
male,Matched,0,age,78.794330443,0.9968363532,1
male,Matched,0,age,79.457862738,0.9968363532,1
male,Matched,0,age,80.121395034,0.9968363532,1
male,Matched,0,age,80.78492733,0.9968363532,1
male,Matched,0,age,81.448459625,1,1
male,Matched,1,age,13.36397171,0.0002866972,1
male,Matched,1,age,14.078234663,0.0002866972,1
male,Matched,1,age,14.792497616,0.0002866972,1
male,Matched,1,age,15.506760568,0.0002866972,1
male,Matched,1,age,16.221023521,0.0002866972,1
male,Matched,1,age,16.935286474,0.0002866972,1
male,Matched,1,age,17.649549426,0.0002866972,1
male,Matched,1,age,18.363812379,0.0005733945,1
male,Matched,1,age,19.078075332,0.0005733945,1
male,Matched,1,age,19.792338285,0.0005733945,1
male,Matched,1,age,20.506601237,0.0014334862,1
male,Matched,1,age,21.22086419,0.0014334862,1
male,Matched,1,age,21.935127143,0.0014334862,1
male,Matched,1,age,22.649390095,0.0017201835,1
male,Matched,1,age,23.363653048,0.0025802752,1
male,Matched,1,age,24.077916001,0.0025802752,1
male,Matched,1,age,24.792178954,0.0031536697,1
male,Matched,1,age,25.506441906,0.0040137615,1
male,Matched,1,age,26.220704859,0.0051605505,1
male,Matched,1,age,26.934967812,0.0060206422,1
male,Matched,1,age,27.649230764,0.0080275229,1
male,Matched,1,age,28.363493717,0.0083142202,1
male,Matched,1,age,29.07775667,0.0111811927,1
male,Matched,1,age,29.792019622,0.0137614679,1
male,Matched,1,age,30.506282575,0.0169151376,1
male,Matched,1,age,31.220545528,0.0186353211,1
male,Matched,1,age,31.934808481,0.0215022936,1
male,Matched,1,age,32.649071433,0.0249426606,1
male,Matched,1,age,33.363334386,0.0292431193,1
male,Matched,1,age,34.077597339,0.0341169725,1
male,Matched,1,age,34.791860291,0.0404243119,1
male,Matched,1,age,35.506123244,0.0493119266,1
male,Matched,1,age,36.220386197,0.0593463303,1
male,Matched,1,age,36.93464915,0.0690940367,1
male,Matched,1,age,37.648912102,0.0774082569,1
male,Matched,1,age,38.363175055,0.0877293578,1
male,Matched,1,age,39.077438008,0.099483945,1
male,Matched,1,age,39.79170096,0.1146788991,1
male,Matched,1,age,40.505963913,0.129587156,1
male,Matched,1,age,41.220226866,0.1456422018,1
male,Matched,1,age,41.934489819,0.161983945,1
male,Matched,1,age,42.648752771,0.1763188073,1
male,Matched,1,age,43.363015724,0.1978211009,1
male,Matched,1,age,44.077278677,0.2167431193,1
male,Matched,1,age,44.791541629,0.2408256881,1
male,Matched,1,age,45.505804582,0.2629013761,1
male,Matched,1,age,46.220067535,0.2864105505,1
male,Matched,1,age,46.934330487,0.306766055,1
male,Matched,1,age,47.64859344,0.3302752294,1
male,Matched,1,age,48.362856393,0.3626720183,1
male,Matched,1,age,49.077119346,0.3907683486,1
male,Matched,1,age,49.791382298,0.4188646789,1
male,Matched,1,age,50.505645251,0.4521215596,1
male,Matched,1,age,51.219908204,0.4816513761,1
male,Matched,1,age,51.934171156,0.5117545872,1
male,Matched,1,age,52.648434109,0.5432912844,1
male,Matched,1,age,53.362697062,0.5748279817,1
male,Matched,1,age,54.076960015,0.5997706422,1
male,Matched,1,age,54.791222967,0.627293578,1
male,Matched,1,age,55.50548592,0.6576834862,1
male,Matched,1,age,56.219748873,0.6866399083,1
male,Matched,1,age,56.934011825,0.714162844,1
male,Matched,1,age,57.648274778,0.7370986239,1
male,Matched,1,age,58.362537731,0.7588876147,1
male,Matched,1,age,59.076800684,0.7829701835,1
male,Matched,1,age,59.791063636,0.8041857798,1
male,Matched,1,age,60.505326589,0.8225344037,1
male,Matched,1,age,61.219589542,0.841456422,1
male,Matched,1,age,61.933852494,0.8586582569,1
male,Matched,1,age,62.648115447,0.8770068807,1
male,Matched,1,age,63.3623784,0.8907683486,1
male,Matched,1,age,64.076641352,0.9025229358,1
male,Matched,1,age,64.790904305,0.9145642202,1
male,Matched,1,age,65.505167258,0.9260321101,1
male,Matched,1,age,66.219430211,0.9377866972,1
male,Matched,1,age,66.933693163,0.9458142202,1
male,Matched,1,age,67.647956116,0.9541284404,1
male,Matched,1,age,68.362219069,0.9612958716,1
male,Matched,1,age,69.076482021,0.967603211,1
male,Matched,1,age,69.790744974,0.972190367,1
male,Matched,1,age,70.505007927,0.9764908257,1
male,Matched,1,age,71.21927088,0.9790711009,1
male,Matched,1,age,71.933533832,0.9836582569,1
male,Matched,1,age,72.647796785,0.9879587156,1
male,Matched,1,age,73.362059738,0.9908256881,1
male,Matched,1,age,74.07632269,0.9931192661,1
male,Matched,1,age,74.790585643,0.9948394495,1
male,Matched,1,age,75.504848596,0.9951261468,1
male,Matched,1,age,76.219111549,0.9962729358,1
male,Matched,1,age,76.933374501,0.9979931193,1
male,Matched,1,age,77.647637454,0.9979931193,1
male,Matched,1,age,78.361900407,0.9985665138,1
male,Matched,1,age,79.076163359,0.998853211,1
male,Matched,1,age,79.790426312,0.9991399083,1
male,Matched,1,age,80.504689265,0.9994266055,1
male,Matched,1,age,81.218952217,0.9997133028,1
male,Matched,1,age,81.93321517,0.9997133028,1
male,Matched,1,age,82.647478123,0.9997133028,1
male,Matched,1,age,83.361741076,0.9997133028,1
male,Matched,1,age,84.076004028,1,1
male,Original,0,age,8.0975723267,0.0002782415,0
male,Original,0,age,8.856654697,0.0002782415,0
male,Original,0,age,9.6157370673,0.0002782415,0
male,Original,0,age,10.374819438,0.0002782415,0
male,Original,0,age,11.133901808,0.0002782415,0
male,Original,0,age,11.892984178,0.0002782415,0
male,Original,0,age,12.652066549,0.000556483,0
male,Original,0,age,13.411148919,0.000556483,0
male,Original,0,age,14.170231289,0.0008347245,0
male,Original,0,age,14.92931366,0.0011129661,0
male,Original,0,age,15.68839603,0.0016694491,0
male,Original,0,age,16.4474784,0.0016694491,0
male,Original,0,age,17.206560771,0.0016694491,0
male,Original,0,age,17.965643141,0.0016694491,0
male,Original,0,age,18.724725511,0.0025041736,0
male,Original,0,age,19.483807882,0.0033388982,0
male,Original,0,age,20.242890252,0.0036171397,0
male,Original,0,age,21.001972622,0.0044518642,0
male,Original,0,age,21.761054993,0.0050083472,0
male,Original,0,age,22.520137363,0.0052865888,0
male,Original,0,age,23.279219733,0.0058430718,0
male,Original,0,age,24.038302104,0.0069560378,0
male,Original,0,age,24.797384474,0.0077907624,0
male,Original,0,age,25.556466844,0.0089037284,0
male,Original,0,age,26.315549215,0.0114079021,0
male,Original,0,age,27.074631585,0.0139120757,0
male,Original,0,age,27.833713955,0.0166944908,0
male,Original,0,age,28.592796326,0.021146355,0
male,Original,0,age,29.351878696,0.0247634947,0
male,Original,0,age,30.110961066,0.029771842,0
male,Original,0,age,30.870043437,0.0364496383,0
male,Original,0,age,31.629125807,0.0420144686,0
male,Original,0,age,32.388208177,0.0506399555,0
male,Original,0,age,33.147290548,0.0584307179,0
male,Original,0,age,33.906372918,0.0656649972,0
male,Original,0,age,34.665455288,0.0773511408,0
male,Original,0,age,35.424537659,0.0898720089,0
male,Original,0,age,36.183620029,0.1021146355,0
male,Original,0,age,36.942702399,0.11213133,0
male,Original,0,age,37.70178477,0.1274346132,0
male,Original,0,age,38.46086714,0.143572621,0
male,Original,0,age,39.21994951,0.1613800779,0
male,Original,0,age,39.979031881,0.1808569839,0
male,Original,0,age,40.738114251,0.1997774068,0
male,Original,0,age,41.497196621,0.2245409015,0
male,Original,0,age,42.256278992,0.2481914302,0
male,Original,0,age,43.015361362,0.275180857,0
male,Original,0,age,43.774443732,0.2971619366,0
male,Original,0,age,44.533526103,0.3213689482,0
male,Original,0,age,45.292608473,0.3464106845,0
male,Original,0,age,46.051690843,0.3722871452,0
male,Original,0,age,46.810773214,0.4017807457,0
male,Original,0,age,47.569855584,0.4293266555,0
male,Original,0,age,48.328937954,0.4552031163,0
male,Original,0,age,49.088020325,0.4796883695,0
male,Original,0,age,49.847102695,0.510851419,0
male,Original,0,age,50.606185065,0.5470228158,0
male,Original,0,age,51.365267436,0.5792988314,0
male,Original,0,age,52.124349806,0.6093489149,0
male,Original,0,age,52.883432176,0.6355036171,0
male,Original,0,age,53.642514547,0.6655537006,0
male,Original,0,age,54.401596917,0.6947690595,0
